,0
3844,255.2435215797233
3845,283.132444341919
3846,253.4829156872083
3847,274.4408555803343
3848,309.508071380772
3849,295.3232417985124
3850,265.45783408487557
3851,279.14876096742984
3852,289.7630357693347
3853,285.99037271170073
3854,238.23691515621053
3855,280.25183351902524
3856,281.74029217039634
3857,64.38693183314624
3858,292.63505871888475
3859,273.17839798211395
3860,266.6405054036927
3861,259.6893549731251
3862,258.70754632681377
3863,269.6183955866152
3864,258.3984714455585
3865,293.55072994769
3866,280.70854089029064
3867,251.8334475555498
3868,290.1172455876583
3869,279.6550928220024
3870,271.7637845465629
3871,313.7011061791857
3872,283.29403442932505
3873,261.8527970262867
3874,245.7065868851707
3875,280.888861290868
3876,290.8437172320378
3877,36.883774352260275
3878,272.2751840386668
3879,251.3925134843391
3880,316.05246808604136
3881,269.5344958402374
3882,288.7340867086042
3883,264.70378971224665
3884,262.5744614382455
3885,281.57571792436045
3886,306.1397866447054
3887,291.09756139404556
3888,289.43177153631905
3889,264.6381613691241
3890,292.71298298615045
3891,281.4803833450768
3892,299.0411985292262
3893,310.79604820614526
3894,279.6473810594118
3895,300.70249525405563
3896,266.31334643831576
3897,274.7221199709852
3898,297.9654588320219
3899,290.17283543399606
3900,277.8244007756291
3901,257.5502357459661
3902,299.78182380563396
3903,279.6422393501207
3904,303.54389551471195
3905,261.24500106119024
3906,288.30946809588363
3907,254.58074809195963
3908,283.76631711240316
3909,291.6635429795639
3910,286.3553621929639
3911,299.6161999003047
3912,284.8309957320897
3913,265.83460951290164
3914,285.11002520214674
3915,301.3508366032456
3916,295.9113002552261
3917,67.69629543653255
3918,38.713311218292745
3919,284.32935012242166
3920,265.14285973933835
3921,291.6396988048673
3922,237.48302200804295
3923,318.1923357800797
3924,54.293769997004546
3925,277.50349440007517
3926,279.1296704068062
3927,286.1334754526184
3928,290.8951032449001
3929,296.19234610199936
3930,293.48154255871367
3931,247.5036991486233
3932,283.644384980242
3933,293.6307084096369
3934,268.8759983581823
3935,280.5920628762222
3936,269.41856581449167
3937,318.07520132230013
3938,268.41877110881586
3939,274.3179801837814
3940,304.0245175649554
3941,276.2962024343586
3942,277.9663523932112
3943,284.97194942935926
3944,276.09683627259756
3945,268.6560964766693
3946,284.87092300851293
3947,268.9128854804185
3948,322.072316274648
3949,275.29789987753037
3950,290.3015502027371
3951,288.1452641486135
3952,267.25283863438847
3953,310.1927697454652
3954,222.4968631540283
3955,284.97799261676744
3956,308.63614018017734
3957,278.45721706652705
3958,305.3506123439154
3959,273.40546310353284
3960,289.8026001719377
3961,289.8679588114238
3962,181.4532135094447
3963,194.15952596412
3964,290.11767699554827
3965,296.00759446093355
3966,283.99652409303485
3967,278.8686403479941
3968,306.0854380970884
3969,293.79097161089067
3970,268.1627444665403
3971,310.61136290056703
3972,234.99816291637077
3973,280.21191420774716
3974,267.4793942851569
3975,298.0671800975739
3976,324.45848628362813
3977,245.79437671149057
3978,250.40279373870226
3979,280.7166390650636
3980,272.348558774117
3981,258.5996911072602
3982,310.5745138403123
3983,271.2152514205716
3984,291.6876622718319
3985,279.26672969611104
3986,287.8484387713589
3987,281.36851915850343
3988,290.5952157004674
3989,-223.3199302260203
3990,265.89292216415663
3991,274.1580141911893
3992,282.04474706010535
3993,25.81723224649572
3994,258.32842755952686
3995,302.84135748905715
3996,303.7817777349108
3997,272.98854008189005
3998,297.49290677973187
3999,246.1561156539878
4000,276.4276013400904
4001,53.01604160648486
4002,281.55313560031766
4003,284.30298391248186
4004,290.3777585126214
4005,287.3098477930815
4006,296.1965818780777
4007,251.92051788138335
4008,274.59150195185225
4009,265.57731008198357
4010,298.74677201359225
4011,58.475823018531514
4012,20.528812625914554
4013,282.7456451811213
4014,272.08063108834904
4015,273.4554800930162
4016,2.135913439702989
4017,278.05982617638267
4018,33.46574911731193
4019,314.1004713840405
4020,271.5606554918227
4021,250.4910827713825
4022,260.5521442117862
4023,277.8154432464814
4024,282.82098965907807
4025,312.21391017073523
4026,263.6639995139594
4027,305.2413176807124
4028,275.83919492056305
4029,286.91787799059045
4030,313.38344353941864
4031,260.91919734920623
4032,272.1844202087276
4033,305.62520420690134
4034,289.21669960613934
4035,271.14941622953984
4036,254.80707726329953
4037,303.37647037630444
4038,279.8404666207639
4039,255.8931008343557
4040,307.5156174478756
4041,275.507523424526
4042,253.29509993115062
4043,260.18641364528185
4044,259.7222829000708
4045,286.1651234295012
4046,284.50697896713285
4047,272.77799673387744
4048,258.74464948061586
4049,266.360062115201
4050,267.82292466721526
4051,288.117020469241
4052,273.86519300387454
4053,264.8587323560388
4054,299.29714826920963
4055,260.70091970686224
4056,272.9694329981011
4057,260.4303516489254
4058,261.4774105385893
4059,285.8783514911198
4060,274.550185740784
4061,287.16509891137457
4062,37.964937555880596
4063,51.25570019465715
4064,311.44285897717435
4065,273.11499292315654
4066,289.0628561578578
4067,288.2186774907508
4068,12.461077164523843
4069,41.43675778145058
4070,292.31303843749146
4071,40.45615646157074
4072,260.3238848018491
4073,260.9132397230593
4074,280.4626379540391
4075,293.88781619206253
4076,279.17927455156945
4077,309.55883560742626
4078,292.4727762711453
4079,297.1297770360362
4080,4.384691680879129
4081,304.65793220657383
4082,262.9324528182555
4083,261.7741160946249
4084,265.9737066541966
4085,279.60060611196553
4086,264.2096298288966
4087,258.56472221750903
4088,274.9291037075842
4089,287.60685017727843
4090,301.0534481627067
4091,292.2425761131791
4092,20.875587091939337
4093,309.08531111980295
4094,316.28132053693173
4095,288.41212067809136
4096,304.5855260365548
4097,273.2837913600333
4098,275.3080731327525
4099,273.64313721400254
4100,311.7349488645391
4101,272.0015037737186
4102,277.6613348223979
4103,279.95152766164836
4104,252.8734795496574
4105,281.150940632644
4106,-41.763557802941094
4107,252.34306899853806
4108,272.0111996223076
4109,288.71875381500456
4110,274.03229123702033
4111,305.99255135696353
4112,266.62709231989754
4113,290.9324478143451
4114,315.12145176301306
4115,272.24591363839926
4116,296.5050826027592
4117,279.3037405955846
4118,281.7622515140223
4119,285.81519714704973
4120,283.8141857956569
4121,291.83817843328796
4122,298.47627416239845
4123,26.612173285709034
4124,282.86670022841645
4125,277.9558878299836
4126,253.84522548176525
4127,278.86286002193924
4128,241.67737917708595
4129,263.26361548989087
4130,274.6545969540599
4131,279.02793795409707
4132,268.4991980198862
4133,299.4942264050216
4134,259.2956259679311
4135,290.8185179333361
4136,272.3458582479682
4137,286.449101586468
4138,265.49117378892106
4139,274.6461708337912
4140,294.05882096716573
4141,253.04598421970908
4142,286.4981253580014
4143,250.51546941991776
4144,288.0550086377904
4145,297.3092260346073
4146,260.98039883874384
4147,280.16598462625035
4148,266.1827897028361
4149,307.0808104168269
4150,283.32972057537404
4151,298.6413996494872
4152,285.4292613336364
4153,280.42964140270135
4154,294.23408980470344
4155,277.395792258178
4156,258.30445597894357
4157,267.759421268633
4158,311.9336780728371
4159,302.58576210132463
4160,256.97946725956706
4161,289.7686408023972
4162,300.17690555625904
4163,-285.41862520846144
4164,291.33953398651664
4165,310.67173809563076
4166,269.6624258627942
4167,277.5780216690175
4168,308.80298972369667
4169,295.91169329012405
4170,302.4536006413051
4171,264.234173680637
4172,296.4333795065937
4173,284.5385450124101
4174,287.12371764254874
4175,274.7480078745324
4176,277.08037866196
4177,268.6775661829544
4178,166.9848493616254
4179,240.84473247521305
4180,282.25282618803527
4181,305.3979621910577
4182,289.88225063465796
4183,289.07069013908045
4184,297.4474721722823
4185,255.75565841283913
4186,273.70911015259014
4187,259.7735637939894
4188,287.5197511835961
4189,274.2495498855169
4190,285.2231563974668
4191,286.4886271900401
4192,253.65806622675862
4193,299.7903561513648
4194,281.2416529217411
4195,298.6749976864912
4196,314.27004346273964
4197,249.11765298370767
4198,299.0675023815836
4199,314.2761926499138
4200,300.7894674607639
4201,254.7632854604982
4202,275.45088085688144
4203,278.8718281389598
4204,294.47968113005743
4205,273.6004591023162
4206,265.0623518474086
4207,274.65384942466903
4208,291.2594218079839
4209,306.3091818602101
4210,254.2204518807853
4211,258.0262935108544
4212,271.95331640775447
4213,282.74959624112586
4214,306.85204557131107
4215,254.36208630257497
4216,293.53683306850536
4217,240.98890978633293
4218,259.27984256128957
4219,300.3301653334148
4220,311.17042577967663
4221,281.6257482972618
4222,309.7382973493126
4223,275.6312189187373
4224,288.5893137538593
4225,285.21380502390923
4226,283.2576017348064
4227,252.416435261338
4228,267.2916775502255
4229,307.76690128834963
4230,285.21828663800284
4231,300.90124777022766
4232,308.4381882899574
4233,300.448848867449
4234,262.11637683595796
4235,262.4180499114703
4236,265.69237704495583
4237,287.093338888611
4238,306.4157495070484
4239,317.8873150944024
4240,272.36551477371336
4241,270.97155243223887
4242,276.5144015086222
4243,278.1352018193054
4244,252.47127792496065
4245,316.1332527992713
4246,289.4051345499072
4247,265.75428833196054
4248,294.4046687836906
4249,280.0842872676136
4250,282.8412674391934
4251,300.2029548905788
4252,276.0862487361755
4253,245.87633961812546
4254,304.5125483158273
4255,272.76815496915856
4256,268.4714973969282
4257,297.85210440800967
4258,299.6757410259752
4259,294.89663736076216
4260,280.92920491455004
4261,276.92241395738233
4262,272.31926162838135
4263,275.8164650763009
4264,292.63877405297353
4265,284.3860654232676
4266,278.9096027710565
4267,289.0302228719023
4268,280.3140587946268
4269,271.2508929629213
4270,288.26522331254284
4271,264.2103214286707
4272,295.8924952547653
4273,235.1022614817275
4274,273.89395659434945
4275,244.60840459691212
4276,260.4010877126658
4277,296.81247708631065
4278,298.9611338203948
4279,282.05690201456
4280,282.47907933172786
4281,286.489597122826
4282,300.4932158251951
4283,288.97176403030767
4284,301.7316228350712
4285,256.86492830776484
4286,262.15962151822174
4287,280.2516472840031
4288,281.670256003101
4289,278.96358866276154
4290,267.66470094837325
4291,277.6115525761958
4292,284.98971448101304
4293,289.6552105639688
4294,291.99354351998227
